"","Timing","Event","event_type","H_A","added_time","match_date","event_player","match_id"
"3753",0,"MATCH ENDS, SOUTHEND UNITED 2, NORTHAMPTON TOWN 2.","NONE","AWAY",0,"16-09-2017","NONE",40
"3754",90,"SECOND HALF ENDS, SOUTHEND UNITED 2, NORTHAMPTON TOWN 2.","NONE","AWAY",8,"16-09-2017","NONE",40
"3755",90,"ANTON FERDINAND (SOUTHEND UNITED) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","AWAY",7,"16-09-2017","NONE",40
"3756",90,"ANTON FERDINAND (SOUTHEND UNITED).","NONE","AWAY",7,"16-09-2017","NONE",40
"3757",90,"(NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",7,"16-09-2017","NONE",40
"3758",90,"SECOND YELLOW CARD TO MATT CROOKS (NORTHAMPTON TOWN).","YELLOW CARD COBBLERS","AWAY",6,"16-09-2017","SECOND YELLOW CARD TO MATT CROOKS",40
"3759",90,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",6,"16-09-2017","MATT CROOKS",40
"3760",90,"MICHAEL TIMLIN (SOUTHEND UNITED) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",6,"16-09-2017","NONE",40
"3761",90,"DELAY OVER. THEY ARE READY TO CONTINUE.","NONE","AWAY",5,"16-09-2017","NONE",40
"3762",90,"FOUL BY THEO ROBINSON (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3763",90,"DAVID BUCHANAN (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","DAVID BUCHANAN",40
"3764",89,"ATTEMPT BLOCKED. MICHAEL TIMLIN (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3765",88,"CORNER,  SOUTHEND UNITED. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","AWAY",0,"16-09-2017","DAVID BUCHANAN",40
"3766",87,"RYAN LEONARD (SOUTHEND UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"16-09-2017","NONE",40
"3767",87,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3768",86,"ATTEMPT MISSED. STEPHEN HENDRIE (SOUTHEND UNITED) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3769",84,"CORNER,  SOUTHEND UNITED. CONCEDED BY MATT GRIMES.","CORNER OPPOSITION","AWAY",0,"16-09-2017","MATT GRIMES",40
"3770",83,"ATTEMPT BLOCKED. MICHAEL TIMLIN (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3771",81,"ATTEMPT BLOCKED. STEPHEN HENDRIE (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3772",77,"ATTEMPT MISSED. SIMON COX (SOUTHEND UNITED) HEADER FROM VERY CLOSE RANGE MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3773",76,"SUBSTITUTION, SOUTHEND UNITED. THEO ROBINSON REPLACES STEPHEN MCLAUGHLIN.","SUBSTITUTION OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3774",73,"ATTEMPT SAVED. DANIEL POWELL (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3775",70,"ATTEMPT MISSED. ALEX REVELL (NORTHAMPTON TOWN) HEADER FROM THE RIGHT SIDE OF THE SIX YARD BOX IS JUST A BIT TOO HIGH.","GOAL ATTEMPT COBBLERS","AWAY",0,"16-09-2017","ALEX REVELL",40
"3776",68,"JERMAINE MCGLASHAN (SOUTHEND UNITED) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"16-09-2017","NONE",40
"3777",68,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3778",67,"ATTEMPT MISSED. JASON DEMETRIOU (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS TOO HIGH FROM A DIRECT FREE KICK.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3779",67,"DANIEL POWELL (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3780",66,"STEPHEN MCLAUGHLIN (SOUTHEND UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"16-09-2017","NONE",40
"3781",66,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3782",66,"SUBSTITUTION, SOUTHEND UNITED. STEPHEN HENDRIE REPLACES DRU YEARWOOD.","SUBSTITUTION OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3783",62,"DRU YEARWOOD (SOUTHEND UNITED) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3784",62,"BILLY WATERS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","BILLY WATERS",40
"3785",62,"FOUL BY DRU YEARWOOD (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3786",61,"SUBSTITUTION, SOUTHEND UNITED. JERMAINE MCGLASHAN REPLACES ANTHONY WORDSWORTH.","SUBSTITUTION OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3787",61,"MICHAEL TIMLIN (SOUTHEND UNITED) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3788",61,"FOUL BY MICHAEL TIMLIN (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3789",61,"BILLY WATERS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","BILLY WATERS",40
"3790",60,"LEON BARNETT (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"16-09-2017","LEON BARNETT",40
"3791",60,"SUBSTITUTION, NORTHAMPTON TOWN. BILLY WATERS REPLACES CHRIS LONG.","SUBSTITUTION COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3792",57,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ANTON FERDINAND.","CORNER COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3793",56,"ATTEMPT MISSED. STEPHEN MCLAUGHLIN (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3794",53,"RYAN LEONARD (SOUTHEND UNITED) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"16-09-2017","NONE",40
"3795",53,"FOUL BY CHRIS LONG (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","CHRIS LONG",40
"3796",52,"DANIEL POWELL (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3797",52,"FOUL BY JASON DEMETRIOU (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3798",50,"GOAL!  SOUTHEND UNITED 2, NORTHAMPTON TOWN 2. ANTHONY WORDSWORTH (SOUTHEND UNITED) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX TO THE BOTTOM RIGHT CORNER.","GOAL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3799",48,"GOAL!  SOUTHEND UNITED 1, NORTHAMPTON TOWN 2. JASON DEMETRIOU (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX TO THE BOTTOM LEFT CORNER. ASSISTED BY STEPHEN MCLAUGHLIN FOLLOWING A SET PIECE SITUATION.","GOAL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3800",47,"MATT CROOKS (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3801",47,"SIMON COX (SOUTHEND UNITED) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"16-09-2017","NONE",40
"3802",47,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3803",45,"SECOND HALF BEGINS SOUTHEND UNITED 0, NORTHAMPTON TOWN 2.","NONE","AWAY",0,"16-09-2017","NONE",40
"3804",45,"FIRST HALF ENDS, SOUTHEND UNITED 0, NORTHAMPTON TOWN 2.","NONE","AWAY",5,"16-09-2017","NONE",40
"3805",45,"HAND BALL BY SIMON COX (SOUTHEND UNITED).","HANDBALL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3806",44,"ALEX REVELL (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","ALEX REVELL",40
"3807",44,"FOUL BY RYAN LEONARD (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3808",43,"GOAL!  SOUTHEND UNITED 0, NORTHAMPTON TOWN 2. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX TO THE BOTTOM RIGHT CORNER. ASSISTED BY DANIEL POWELL.","GOAL COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3809",40,"BRENDON MOLONEY (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD.","YELLOW CARD COBBLERS","AWAY",0,"16-09-2017","BRENDON MOLONEY",40
"3810",40,"6-SECOND VIOLATION BY BRENDON MOLONEY (NORTHAMPTON TOWN).","NONE","AWAY",0,"16-09-2017","NONE",40
"3811",40,"(SOUTHEND UNITED) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"16-09-2017","NONE",40
"3812",38,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ANTON FERDINAND.","CORNER COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3813",37,"ATTEMPT SAVED. CHRIS LONG (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM A DIFFICULT ANGLE ON THE LEFT IS SAVED IN THE BOTTOM LEFT CORNER.","GOAL ATTEMPT COBBLERS","AWAY",0,"16-09-2017","CHRIS LONG",40
"3814",35,"FOUL BY RYAN LEONARD (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3815",35,"ALEX REVELL (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","ALEX REVELL",40
"3816",34,"RYAN LEONARD (SOUTHEND UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"16-09-2017","NONE",40
"3817",34,"FOUL BY BRENDON MOLONEY (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","BRENDON MOLONEY",40
"3818",33,"CORNER,  SOUTHEND UNITED. CONCEDED BY YASER KASIM.","CORNER OPPOSITION","AWAY",0,"16-09-2017","YASER KASIM",40
"3819",33,"CORNER,  SOUTHEND UNITED. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","AWAY",0,"16-09-2017","DAVID BUCHANAN",40
"3820",32,"CORNER,  SOUTHEND UNITED. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","AWAY",0,"16-09-2017","DAVID BUCHANAN",40
"3821",32,"ATTEMPT BLOCKED. JASON DEMETRIOU (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3822",32,"ATTEMPT SAVED. SIMON COX (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE TOP LEFT CORNER.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3823",30,"ATTEMPT BLOCKED. DRU YEARWOOD (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3824",29,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3825",29,"MICHAEL TIMLIN (SOUTHEND UNITED) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"16-09-2017","NONE",40
"3826",28,"ATTEMPT SAVED. NILE RANGER (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE SIX YARD BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3827",27,"DANIEL POWELL (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","DANIEL POWELL",40
"3828",27,"FOUL BY DRU YEARWOOD (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3829",24,"CORNER,  SOUTHEND UNITED. CONCEDED BY MATT CROOKS.","CORNER OPPOSITION","AWAY",0,"16-09-2017","MATT CROOKS",40
"3830",23,"MATT GRIMES (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","AWAY",0,"16-09-2017","MATT GRIMES",40
"3831",23,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","MATT GRIMES",40
"3832",23,"STEPHEN MCLAUGHLIN (SOUTHEND UNITED) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"16-09-2017","NONE",40
"3833",20,"GOAL!  SOUTHEND UNITED 0, NORTHAMPTON TOWN 1. LEON BARNETT (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX TO THE BOTTOM RIGHT CORNER. ASSISTED BY YASER KASIM WITH A CROSS FOLLOWING A CORNER.","GOAL COBBLERS","AWAY",0,"16-09-2017","LEON BARNETT",40
"3834",19,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY ANTON FERDINAND.","CORNER COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3835",18,"ATTEMPT MISSED. ALEX REVELL (NORTHAMPTON TOWN) HEADER FROM THE CENTRE OF THE BOX IS TOO HIGH.","GOAL ATTEMPT COBBLERS","AWAY",0,"16-09-2017","ALEX REVELL",40
"3836",15,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"16-09-2017","MATT CROOKS",40
"3837",15,"FOUL BY MICHAEL TIMLIN (SOUTHEND UNITED).","FOUL OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3838",14,"ATTEMPT MISSED. DRU YEARWOOD (SOUTHEND UNITED) HEADER FROM THE CENTRE OF THE BOX IS TOO HIGH.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3839",7,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY JASON DEMETRIOU.","CORNER COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3840",6,"HAND BALL BY DANIEL POWELL (NORTHAMPTON TOWN).","HANDBALL COBBLERS","AWAY",0,"16-09-2017","NONE",40
"3841",5,"CORNER,  SOUTHEND UNITED. CONCEDED BY LEON BARNETT.","CORNER OPPOSITION","AWAY",0,"16-09-2017","LEON BARNETT",40
"3842",4,"DRU YEARWOOD (SOUTHEND UNITED) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"16-09-2017","NONE",40
"3843",4,"FOUL BY DAVID BUCHANAN (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"16-09-2017","DAVID BUCHANAN",40
"3844",1,"ATTEMPT MISSED. DRU YEARWOOD (SOUTHEND UNITED) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"16-09-2017","NONE",40
"3845",0,"FIRST HALF BEGINS.","NONE","AWAY",0,"16-09-2017","NONE",40
"3846",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","AWAY",0,"16-09-2017","NONE",40
"3847",0,"MATCH ENDS, NORTHAMPTON TOWN 3, PORTSMOUTH 1.","NONE","HOME",0,"12-09-2017","NONE",41
"3848",90,"SECOND HALF ENDS, NORTHAMPTON TOWN 3, PORTSMOUTH 1.","NONE","HOME",3,"12-09-2017","NONE",41
"3849",90,"ATTEMPT MISSED. CHRISTIAN BURGESS (PORTSMOUTH) HEADER FROM THE CENTRE OF THE BOX IS JUST A BIT TOO HIGH FOLLOWING A CORNER.","GOAL ATTEMPT OPPOSITION","HOME",2,"12-09-2017","NONE",41
"3850",90,"CORNER,  PORTSMOUTH. CONCEDED BY MATT INGRAM.","CORNER OPPOSITION","HOME",1,"12-09-2017","MATT INGRAM",41
"3851",90,"ATTEMPT SAVED. STUART O'KEEFE (PORTSMOUTH) RIGHT FOOTED SHOT FROM MORE THAN 35 YARDS IS SAVED IN THE TOP RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",1,"12-09-2017","NONE",41
"3852",90,"ATTEMPT BLOCKED. MATTHEW KENNEDY (PORTSMOUTH) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",1,"12-09-2017","NONE",41
"3853",90,"MATT CROOKS (NORTHAMPTON TOWN) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD COBBLERS","HOME",0,"12-09-2017","MATT CROOKS",41
"3854",90,"MATTHEW CLARKE (PORTSMOUTH) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"12-09-2017","NONE",41
"3855",90,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","MATT CROOKS",41
"3856",89,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","DANIEL POWELL",41
"3857",89,"CHRISTIAN BURGESS (PORTSMOUTH) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"12-09-2017","NONE",41
"3858",87,"CORNER,  PORTSMOUTH. CONCEDED BY MATT INGRAM.","CORNER OPPOSITION","HOME",0,"12-09-2017","MATT INGRAM",41
"3859",87,"ATTEMPT SAVED. STUART O'KEEFE (PORTSMOUTH) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE TOP LEFT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3860",83,"ATTEMPT SAVED. CHRISTIAN BURGESS (PORTSMOUTH) HEADER FROM THE LEFT SIDE OF THE SIX YARD BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3861",83,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","DANIEL POWELL",41
"3862",83,"BEN CLOSE (PORTSMOUTH) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"12-09-2017","NONE",41
"3863",82,"ATTEMPT BLOCKED. BEN CLOSE (PORTSMOUTH) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3864",82,"CORNER,  PORTSMOUTH. CONCEDED BY MATT CROOKS.","CORNER OPPOSITION","HOME",0,"12-09-2017","MATT CROOKS",41
"3865",77,"SUBSTITUTION, NORTHAMPTON TOWN. MARC RICHARDS REPLACES ALEX REVELL.","SUBSTITUTION COBBLERS","HOME",0,"12-09-2017","NONE",41
"3866",75,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"12-09-2017","MATT CROOKS",41
"3867",75,"FOUL BY DAMIEN MCCRORY (PORTSMOUTH).","FOUL OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3868",74,"ATTEMPT SAVED. BRETT PITMAN (PORTSMOUTH) HEADER FROM THE CENTRE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3869",70,"GOAL!  NORTHAMPTON TOWN 3, PORTSMOUTH 1. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE SIX YARD BOX TO THE TOP RIGHT CORNER. ASSISTED BY BRENDON MOLONEY WITH A CROSS.","GOAL COBBLERS","HOME",0,"12-09-2017","CHRIS LONG",41
"3870",69,"NATHAN THOMPSON (PORTSMOUTH) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"12-09-2017","NONE",41
"3871",69,"FOUL BY ALEX REVELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","ALEX REVELL",41
"3872",67,"ATTEMPT MISSED. CONOR CHAPLIN (PORTSMOUTH) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3873",67,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","DANIEL POWELL",41
"3874",67,"CONOR CHAPLIN (PORTSMOUTH) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"12-09-2017","NONE",41
"3875",66,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","MATT GRIMES",41
"3876",66,"JAMAL LOWE (PORTSMOUTH) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"12-09-2017","NONE",41
"3877",64,"ATTEMPT SAVED. JAMAL LOWE (PORTSMOUTH) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3878",63,"FOUL BY AARON PIERRE (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","AARON PIERRE",41
"3879",63,"MATTHEW CLARKE (PORTSMOUTH) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"12-09-2017","NONE",41
"3880",62,"JAMAL LOWE (PORTSMOUTH) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3881",62,"DANIEL POWELL (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","HOME",0,"12-09-2017","DANIEL POWELL",41
"3882",62,"FOUL BY JAMAL LOWE (PORTSMOUTH).","FOUL OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3883",61,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY MATTHEW CLARKE.","CORNER COBBLERS","HOME",0,"12-09-2017","NONE",41
"3884",57,"SUBSTITUTION, PORTSMOUTH. BEN CLOSE REPLACES ADAM MAY.","SUBSTITUTION OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3885",57,"ATTEMPT MISSED. JAMAL LOWE (PORTSMOUTH) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3886",56,"FOUL BY DANIEL POWELL (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"12-09-2017","DANIEL POWELL",41
"3887",56,"NATHAN THOMPSON (PORTSMOUTH) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"12-09-2017","NONE",41
"3888",56,"SUBSTITUTION, NORTHAMPTON TOWN. DANIEL POWELL REPLACES GEORGE SMITH.","SUBSTITUTION COBBLERS","HOME",0,"12-09-2017","NONE",41
"3889",54,"ATTEMPT SAVED. MATTHEW KENNEDY (PORTSMOUTH) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3890",53,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY CHRISTIAN BURGESS.","CORNER COBBLERS","HOME",0,"12-09-2017","NONE",41
"3891",52,"FOUL BY ADAM MAY (PORTSMOUTH).","FOUL OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3892",52,"CHRIS LONG (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","HOME",0,"12-09-2017","CHRIS LONG",41
"3893",51,"ATTEMPT MISSED. JAMAL LOWE (PORTSMOUTH) HEADER FROM THE LEFT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
"3894",50,"CORNER,  PORTSMOUTH. CONCEDED BY CHRIS LONG.","CORNER OPPOSITION","HOME",0,"12-09-2017","CHRIS LONG",41
"3895",50,"ATTEMPT BLOCKED. ADAM MAY (PORTSMOUTH) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"12-09-2017","NONE",41
